,PC_1,PC_2,PC_3,PC_4,PC_5,PC_6,PC_7,PC_8,PC_9,PC_10,PC_11,PC_12,PC_13,PC_14,PC_15,PC_16,PC_17,PC_18,PC_19,PC_20,PC_21,PC_22,PC_23,PC_24,PC_25,PC_26,PC_27,PC_28,PC_29,PC_30,PC_31,PC_32,PC_33,PC_34,PC_35,PC_36,PC_37,PC_38,PC_39,PC_40,PC_41,PC_42,PC_43,PC_44,PC_45,PC_46,PC_47,PC_48,PC_49,PC_50,PC_51,PC_52,PC_53,PC_54,PC_55,PC_56,PC_57,PC_58,PC_59,PC_60,PC_61,PC_62,PC_63,PC_64,PC_65,PC_66,PC_67,PC_68,PC_69,PC_70,PC_71,PC_72,PC_73,PC_74,PC_75,PC_76,PC_77,PC_78,PC_79,PC_80,PC_81,PC_82,PC_83,PC_84,PC_85,PC_86,PC_87,PC_88,PC_89,PC_90,PC_91,PC_92,PC_93,PC_94,PC_95,PC_96,PC_97,PC_98,PC_99,PC_100
145_E6.5_8.5_Chan,1.61111862559778,3.24428405605866,2.21116213544054,-0.318051212900891,-1.40395140738904,-2.3252892666757,0.358616600156643,-0.71083700020003,0.0893854572399597,-1.29863052962534,1.57539770362607,-2.02516644804733,-3.57144955636713,1.78632831543788,-2.21882777565834,-4.89044043098675,1.91482084482714,-0.831374166167416,4.46168643795426,-2.01524472650507,1.80352942821197,5.20529527401374,0.977479210071755,-2.3499334361671,2.67263649022025,2.04485279816146,0.681495071618727,-2.66708015753074,2.22135470269659,-2.30955922669986,-3.57115133396714,1.04132980434737,-0.839637705404936,1.41042975061191,1.39244016343554,0.931756063794425,-1.00040369240687,-0.275274114287486,-2.28648039293399,-1.72923289090757,-1.62129955525403,-1.33604809844654,0.221099051875412,2.41280972940873,-1.68813604070191,-1.47110753167515,2.08083748983101,-2.20489580620517,-0.556936686980396,2.19820393147462,-0.455390346147244,4.43274891206458,0.186025004578374,-1.7336070784152,-0.333345559536652,-0.464467536074535,-0.720767350438171,-2.14889657345877,0.265463036840073,0.522336246757126,-1.00297547294595,1.348961383329,-0.332135734383345,1.00043922822801,0.115404860925518,-0.199394199861182,-0.819884556093255,0.130816180760779,-2.54360645905976,0.307346822976465,-0.860417001741854,0.582195392811819,-0.735107847934515,2.45164995391334,0.0243666699738304,-1.95057956341965,0.194321752313154,3.00232791525686,0.0995889914565502,-0.345235378998015,1.17493414868408,-2.7782584776749,-1.27939838348257,0.220882146879516,-0.272443428508914,0.0614971570207569,-0.0886690152064012,-0.930366409962574,-1.77188205627376,-0.456210273842397,-1.13241369355997,-0.450621205328853,0.271725558045513,0.00180401083271518,0.183416236548198,1.03893146337261,0.161391501036491,-1.04194195053725,0.247398019528803,0.218391918868361
146_E6.5_8.5_Chan,2.85791589696413,2.76824354617722,1.76418658496928,-0.0271862823723949,-1.1331019124508,-2.15415340991012,1.87451491571056,-2.20056176218426,0.488245208066692,-0.66370417257785,0.773623306484604,-2.64216229444619,-4.12096900099414,1.25619543020094,-1.69305182832499,-3.68712106177425,1.36278606666706,-1.27393005111127,4.45447570802249,-0.430340446969071,1.41771999682698,9.06991179882433,-0.258859785437499,-3.54929769443338,3.86375869855808,1.64145466292318,3.09405395346899,-3.33276453347766,4.04464244970064,-2.13967576818213,-5.0849293340076,1.5728070915692,-1.71989742031227,1.59736367260622,0.994977225754609,0.213408704977067,-0.896744511366545,0.153320002320023,-3.27831351799547,-1.21924805505644,-0.463571757807804,-1.64147097213923,0.772064651975843,1.90796032974584,-1.13481474886552,-1.83203319458305,2.49083910912738,-1.48972753850559,-0.372102956932027,0.138635463149453,-0.374115033222865,2.50143258449589,0.554254707934113,-0.573196270363305,-1.10480477390961,0.0677007266425002,-0.810477120268453,-0.496200780095343,0.564424245245262,-0.0735294386898725,-0.423664647054116,0.208995400879854,-0.0850004189035808,-0.748109658620849,-0.140609606152147,-0.0492827114282861,-0.119597203947777,0.235292986945191,-0.164665381129737,1.19388283039206,0.152443990950613,0.709689017946206,0.377087637535951,1.16718514270838,0.681898200517902,-0.266885782308378,0.826313835163211,1.9309604483234,1.02844096666856,-0.949123700153279,0.57041790710716,-2.09103246782991,-0.447155609154329,-0.245765733530103,1.11472380224348,-0.0281016919352466,-0.528607825766873,-0.475778225212167,-0.798469316747858,-0.595841956296995,-0.655996239766402,0.0378396574633255,-0.864546724599734,0.368471715090845,0.63354883841799,0.0757345795384923,0.708306727757373,-1.08498919141832,0.554095605515218,0.84406128329872
147_E6.5_8.5_Chan,-1.23576157211827,0.919663223883134,-0.206892401893893,-1.96100735063361,-1.46564885559097,-3.10251983369576,1.42780246542709,0.457236389604345,-1.40609085234359,-1.14980083636822,2.11223981802626,-2.90337150492961,-2.70542630169736,1.5331244419565,-2.4315444760094,-6.81515981769705,3.4474024618212,-0.422037677465818,4.19761611548651,-2.50438105105335,1.82618372604488,2.4981448978285,1.13462249603104,-2.28668653490704,0.894481219123053,1.86720840701247,-0.263329789757852,-0.308401594965014,0.450789261128164,-0.90878345340233,-1.47900704738691,1.50600531668248,-0.468992690695328,-0.372541261997064,-0.348050054713502,-0.332365487123475,0.171191855699537,0.608276515219903,1.75321537915565,-0.793688779649642,-1.79473375587506,-1.11775732277904,0.210378939754352,1.95561684973624,-0.941287338340857,-0.538797106492598,0.932233081138873,-2.02891247590957,-0.572016302021607,1.59273610545754,0.393803089545778,4.98697236940071,-0.686988242211897,-3.31581504667719,1.33438660168691,0.194172367544454,-0.949258537794713,-2.72918264490005,0.839977971688148,1.23507248866965,-2.66842715692157,0.707696077544763,0.92967447506667,-0.550898551090062,-0.814204289928518,-1.5529142576848,-3.09974940618352,-0.13870623116108,0.120032895598539,0.391048260579155,1.41763965027811,0.311159372926794,0.851496482066492,-0.244489793952129,-0.235419784302986,0.825686086350583,0.770569249679151,1.63035027953146,-1.42571436664133,-5.02598146435412,2.6835792153642,-1.86792797166175,-0.452605339202396,2.06025902024052,0.155539223242123,-1.30732265473709,-1.80403819507325,-0.162779624810903,0.180831261445577,0.758400118913836,-0.503823454397025,0.208968388646971,1.33569665893648,0.62258057903068,-0.0519552879406958,1.34389606143207,-0.670051466597936,-1.47969959504133,0.747920559850949,-2.9363535448266
148_E6.5_8.5_Chan,8.01057707474185,4.63188282957066,5.04182451701549,1.3644510336115,1.5796492360853,0.735017579897359,0.8837855109999,-2.92529622604972,3.50864989296086,0.0768648595883157,-0.078088173116557,-0.499749335607856,-2.34972052647301,-0.352133836513696,0.90084348644854,3.04468174064966,-3.52120099396157,-2.44855800888512,1.22296144017799,1.70384111494665,-2.90326672701571,8.32905153742388,-3.07990767686905,-6.27759022906301,3.11163427961249,-0.325652174389179,3.68076186825164,-5.70751497307546,7.33945159782636,-4.21727085768777,-4.16951664651423,0.442697311068623,-0.367504862026182,5.66032748799645,3.88068132607727,2.55521039226247,-3.79573516073864,-2.11771919629275,-6.13080116534379,1.05233548113606,1.75835613672994,-0.371123884225057,1.48541965436523,0.215026571625623,-0.829068664928411,-1.77823209054502,-0.328640990239305,1.30877849160337,0.443853165481901,-1.42257003412448,-1.46671197493725,-4.33899296855022,0.0041567379891387,3.83881646879392,-1.78456196387896,0.0710936457174216,-0.472372749720089,4.65676689585136,-0.349653598913146,-2.51369273181174,1.89667232941638,-1.61109933179373,-0.972280540449323,-0.0829932255946196,0.83763106070201,0.699322884376713,3.60629774786719,2.31558011648004,-0.043107225540787,-1.33284837834442,-1.00533378160273,-0.82679079015937,-0.195648032376464,-3.00501246680541,1.96394071883721,4.0337218842571,3.96178966743829,-1.50101307874946,0.522723884300022,-0.139324348143597,-0.345439504789266,5.92737576057073,-5.16104368360055,-8.14405297758404,-5.55143636587266,1.27826577992252,1.9695788061006,-0.447544977865637,-1.13998121272887,1.57120507612298,1.64564583903389,-0.00636272888863496,1.72209085650436,-1.74534301440046,-2.04349124626285,3.21779714556835,-1.32116376467544,0.824418436409799,-0.785889348422128,-0.825736946716713
149_E6.5_8.5_Chan,-0.510072522470846,-0.902034857631966,-0.128538447253756,-2.78441251373918,-1.1431300312335,-0.710484882591514,1.75299384494852,-0.292051489256481,0.593701909395275,-0.667023939239147,1.15171593244822,-1.68580401074341,-2.06374132173398,1.40167022604274,-0.480204375678948,-4.38755015932946,0.346242771960118,-1.89427064093619,3.60584366916709,-0.1652049929027,0.590086453590666,3.37642675204438,0.578243781207183,-1.12378956562355,1.44527882668029,1.05218322969156,0.199922530702129,0.0804343609204765,-0.252432217147993,1.26276300913308,-2.07869630875997,0.951691529476726,-1.84667113201456,-1.89239071049387,-1.63259568311286,-0.543674931575869,1.57545339093844,1.16163343228924,1.67085186067703,-0.424374461990269,0.604500228853339,0.494812872849586,0.905080048063999,0.757470792967003,-0.169753100142986,0.994124375951389,1.50715331086794,-1.66569978774873,0.101097075426597,-0.657571792606156,1.58974749222627,0.335623780962639,0.483499769925903,-0.685118720331947,-0.128585452052832,0.117420394315726,1.39724164054006,-0.850131837112117,0.976921022682499,0.3259776125571,-1.26016085038827,0.555795424698127,0.48339128327342,-1.04695896330224,0.922219852404151,-0.0615886145529683,-1.08717829291446,-0.939290387395749,1.87166309227895,0.569309422774493,2.18232164558429,1.41434691094786,0.948984917476838,-2.63375024820277,-0.281984623900208,1.49012511037228,-0.222340609461776,0.613273295473431,0.968497914412753,-4.13358817484187,1.61554884658103,-0.471398177323312,-1.19908277731365,-0.614950907013962,-2.32000525657866,1.28412995298427,-1.18163669184415,-1.15415741188431,0.545428189596793,0.494840264272836,1.02836459691065,-1.18807651060945,1.17278080986758,0.523426165157924,-0.124539908721521,0.346524600759934,1.01759462778711,-1.86191221910752,2.44155489945835,-0.800173922600157
150_E6.5_8.5_Chan,6.04315776405785,3.28698363584807,3.61420892075116,1.49585246410993,-0.475476013848896,-1.3896725053718,2.39392212900389,-4.28851405942499,1.41134196683878,-0.0639784429640991,-0.785575654963987,-1.90697741591696,-4.40301191662464,0.0658709342425861,-1.30538008091881,0.49701465436458,0.48950966614479,-0.750054274591547,1.86355750833555,2.61256644371578,0.553095081321857,14.3302836389672,-2.99857941154904,-5.18261295847295,5.36712684872565,0.459793116012476,5.57232676327313,-4.06271640152856,6.69892467503348,-3.17808338759477,-4.99594749003555,2.07493776020705,-1.28360440419107,4.63170527013244,2.57350611101404,0.653017321874131,-2.52320194385699,-0.196323166680673,-5.70645640802046,-0.78696043961484,1.18187445088454,-1.24216288641958,1.48952772867585,1.09024079894876,-0.39518943618938,-2.26252389377529,1.42875907995345,-1.42459713545491,-0.0703713382983871,-1.38611012345964,-1.94473288865947,-2.14033521097015,0.152179371590275,1.27809109305504,-2.02559725429521,1.37170030433262,-1.10660506474174,3.61087868723935,0.758378757095234,-2.51367530776363,2.2270199824056,-1.33286077798544,0.100011369518817,-0.439955192312469,-0.93263233072108,-0.0448555764687428,0.93722360514763,0.71690886126007,1.06114772381086,2.17281584910452,-1.09207250942088,-1.15114762984763,0.789601647133934,1.45178929374874,0.943116476076734,0.724901377308551,4.28859570493106,0.417968104196474,1.54189794293761,-1.42405589890729,0.673756825516117,-0.630915841749197,-0.159411664601064,-1.80710904219707,0.0930507839207522,0.193559816855811,-0.257700996731157,1.15452372059763,0.250840228058197,0.36734855343949,-0.33547528933917,0.156173070092939,-1.17877286645182,0.795318605094066,1.82096005723283,-0.210222499763076,0.587474296996097,0.699653232873239,0.200387490684765,1.61588446772256
151_E6.5_8.5_Chan,4.75526302410898,3.31260464335694,3.59203658457069,0.40546374347254,-0.0367246289687578,-0.710047862222372,0.915931380294696,-2.81031083644119,1.82197958214195,0.321366792859851,-0.460416394031805,-1.45184914536233,-2.31013226587929,0.513918372996142,-0.748974834914204,-0.210418322549695,-1.53358083416032,-0.608977026211496,2.58173507166193,-0.31894253335364,-1.27685979496124,7.87143421343739,-2.50747200187833,-4.12918183519275,3.45467558057737,0.51762687558018,3.7209275763011,-5.35426554112774,6.53902041790021,-2.52902007053636,-4.88822884002789,1.16512264774406,-0.288928876205748,3.47860732285863,2.75745412326386,2.11689573311393,-3.71304958233375,-0.940877207109406,-7.03600807048555,-0.3247275558931,1.05418058933611,-0.892051657996079,0.174333349188012,1.44186986856582,0.286614153776878,-1.78940104225184,0.718070277380483,0.0512724645869362,0.831429034453127,-1.41434103415757,0.332452786773292,-0.263480522674101,-0.0367179943837643,1.40329661672802,-1.80694025600157,0.135910342929297,-0.491971343496016,1.26800580718164,0.150132944797582,-0.724229789369186,1.37071502485724,-2.10885222067594,-0.333257114584405,-1.34745640773626,0.721597396897099,0.524590634607526,1.660019207467,1.26277579856435,2.17240063073655,0.692233006517293,-1.19370939369653,-1.88147711560272,1.61780144962725,0.558828167710626,2.98916992310428,1.24188703487876,2.51789954809913,-1.38978541169836,0.171323329903339,2.93811539250857,-2.27092817614861,3.19034922326876,-0.974350380668736,-4.04491064842926,-0.789228336867864,-0.608900128799974,0.741093477446372,0.226890297748432,0.344894305431016,0.0163007877180756,0.85588022497179,1.29009649833053,-0.41707975194631,-0.77854516762356,-1.28458934943005,1.98631080127088,0.390877928387823,0.323046535385642,-1.95769990245746,1.02764562167238
152_E6.5_8.5_Chan,-2.86845473722709,0.799485711667817,-0.433630705050166,-1.10722897262552,-2.61772940614896,-2.32206319981515,0.443523106503043,0.640864401885745,-1.98372857447195,-0.598904478060912,1.50552255571416,-1.36032174544758,-2.73600901927293,1.78066345651476,-2.72839103333106,-6.23636444091325,3.76720498205988,0.878740255919299,3.20437248700894,-1.66125723891509,3.05077398125502,0.566247241532223,0.824807741626051,-1.03167828459549,-0.20906007309767,1.67716422997558,-1.82618320820329,0.419688190953843,-0.297726323003883,0.274319343813055,-0.0938464513107409,1.40043585933068,-0.933460377793586,-0.683346933696094,-0.161103901131441,-0.462397318607064,0.0354719508946497,0.160835138121718,1.81502226545404,-0.0717809337219499,-1.9045485462094,-0.179399763317157,0.501365757663746,0.651465030813649,-0.452604201571826,-0.84851897517571,0.792648572438836,-0.814916055999461,-0.814636369174874,2.00892340841282,0.565722969500541,3.52334651985906,-0.619459711122911,-3.49769146510517,0.829387421053872,0.48634119687865,-1.21987366132896,-1.64694624738753,0.0971091749973829,1.36881437504462,-1.9658629278336,0.581270882982637,0.543817767013179,0.155552690676369,-0.234912698688016,-1.74033233814712,-2.98262347663794,-1.32636075295931,-0.223152776157288,1.04959932700935,0.321742795225951,-0.0980612144781827,1.2403150136347,-0.602245681998585,-0.401233934913954,0.805338974442356,1.21408454095424,1.68754313193937,-0.938018084791455,-3.16822234965889,2.2790720299824,-1.88428921243198,-0.458168646889901,1.27587215095788,-1.048714682458,0.543803183348092,-1.38816676081015,-0.0884227533390431,-0.699804854815117,0.805560571837538,-0.260678485068687,-0.0145884433774966,2.16493253032171,0.685360976301084,0.43040482188082,-0.118761285447702,-0.817272871616494,-1.13056588348303,1.72920020857169,-2.25179663648343
153_E6.5_8.5_Chan,9.16296147825912,1.45375364370949,2.03106387511362,4.16803054869516,-0.982250698979952,1.04199775307915,3.53910218710666,-10.5768080173154,-4.14362807265079,0.485704435237917,-8.48827192422004,-0.409963647604424,-4.07196408423101,-2.85427961012959,-0.714284543995574,8.14402640414283,2.26437952196789,3.54140339023691,-6.79601554535422,7.93616231916254,5.30778146639297,18.250836652418,-6.06062377169989,-6.22506178471072,7.00411893008777,-3.40282967547405,8.77379581891929,2.79372488219171,6.98385812893493,-4.04340170681701,-1.26276271541944,1.72488292941119,1.7312907631454,7.9376845814051,5.05346951556651,-0.148217074494113,-0.515446744693851,-0.9865597709023,-3.63555713792976,0.053254229831374,1.80427590635877,-2.12424505115379,2.51991734747099,-1.38251194838922,1.71363624246317,-1.71250546835685,-0.0235735820000075,-1.2773246660536,-2.16646472750836,-2.18087113539743,-5.67965198461139,-3.75067588025862,-1.26805243391348,2.76553844228987,-2.49723221526522,2.91631887185771,-3.17402685094853,7.42538533461343,-0.773565124025748,-4.83030846757125,3.826550539829,-3.28696761886639,1.46611844627627,-1.28340359994214,-2.38633251002523,-2.00769282457093,-1.19602230775868,-0.422713787798785,2.52054625697635,3.2542382315655,-1.60333408042494,-0.629102636558286,0.512966016057247,1.2992743353881,-2.68551200527528,0.20672567107623,5.1958955459299,-0.243689022102073,0.926243289669311,-6.87105367497345,3.46854605483821,-4.32901552859994,1.7686896149889,3.44288047209512,4.99169801561882,-0.35803782668922,-0.818102187577367,0.677283799093358,0.993911277434407,-1.72710548043299,1.08421407686322,-0.416691474664833,0.499270071853115,3.31839871757944,4.25313693309037,-2.59631691871294,-0.47030926480532,-3.00790921798151,0.321816545339165,-0.562852455067713
154_E6.5_8.5_Chan,-5.16578683132545,-1.19384298587146,-1.46374452953841,-2.5046132252939,2.38234952648125,-3.87816473596378,-1.33338834568812,3.51481938631656,-3.32398472692281,-1.21018033935456,-4.79076857515077,7.036202367392,8.78139999487719,-7.29655079076966,-0.229583477111532,8.4103202863612,7.60332504731165,-1.29826518982888,-1.67756313718068,-2.18282407333923,9.28347076862194,-8.16404965363584,1.93686975542758,4.75740833146519,-0.939849502051085,-2.83004184985673,-2.22795073246653,-1.34226985582554,-1.12768482782913,-0.425138019010626,1.31346112054789,-1.31675119541953,2.6374184819058,4.33283942544877,3.1062091644239,-0.438167215197589,-1.94886870182876,-2.78729342309307,-2.86681244210919,0.85282994007682,-4.48128737619486,-1.98433392166605,0.457309047257382,0.654343112494274,-3.93994352096001,-2.88937142119707,-1.20580034321953,0.298959400203037,-3.46446191782896,5.31436031050918,-3.85734599909883,4.03842539135601,-1.61882975123282,-2.89040783601748,0.465985045162948,0.709023560197065,-3.96654743892554,-1.03853732527709,-1.28241126507494,-2.31120611353017,0.786977201216879,3.50056912983592,-0.844808089327556,2.35364853793932,-0.800043459810927,-1.50203304465128,-0.212153721406283,0.253432476966929,1.29473014315841,3.64115262080563,3.24690800315696,2.05269408332859,-0.430082311376935,-0.579769623884423,1.82838561055801,-1.88934782093075,-0.821329827346955,3.02809621869714,4.88280267372577,-4.20175101025749,3.82984026528182,-1.68413548142454,-1.96081165693126,-4.65129375280437,-1.14452603100694,3.21243351798993,1.00197023434391,-1.04161397218806,-1.49171529960479,0.54124495106595,-0.676663512248224,-2.29747965788298,-0.927341547028294,2.69154122885532,0.703292414565309,-2.62395232730965,2.77697990428555,1.29785056112942,-0.144482951807705,2.02922744173446
155_E6.5_8.5_Chan,-1.98444031302016,1.45542978262563,0.30558022286332,-0.54435830166129,-2.03518309860828,-1.48992240671863,-0.9553653501943,-1.02603903452674,-1.05224969441212,-0.527827242761943,0.158568795108195,-0.57787562544095,-2.59029511789897,1.69020328560715,-2.07808662721369,-3.55177281137861,1.79668144586793,1.37106765081914,3.06498910846516,-0.983695877234962,2.53766313540044,1.65362580390694,0.104108916693711,-1.23886024833758,0.448048578500514,1.31352733668518,0.223550443522773,-1.6651256330771,1.79305438086304,-0.276562331461594,-1.77105655191667,1.57127413753519,-0.132612705723595,0.75440620211734,1.36012291971961,0.4872388872035,-1.99109830344532,-1.31782673021868,-2.23668563591235,-0.659676792923176,-1.04163284667362,-0.550810415355302,-0.0209609931220026,0.657425615644411,0.398754585071014,-1.02934469200856,1.78648671820934,-0.0264324263995704,0.250326152373021,1.94101741466568,0.968760963415869,3.31638406907903,-1.52378304043371,-2.55612756268622,1.43448779640206,0.628010118405763,-0.485696638854809,-1.99744806114163,0.0174824303763016,2.43949179266303,-0.285376883103135,-0.100773164141787,-0.692865187169409,-0.0665679813748286,0.738789550214269,-0.727993870527974,-0.579644143537622,-1.55639814532845,1.1352860089596,0.788098337664375,-0.647441253134908,-1.15505043068146,1.33060924758042,1.07838029748511,0.954721708676658,-1.03899963394317,-1.35267182264357,-0.969928049187333,-0.422363935502477,3.41374692795639,-2.40710442963163,-0.56879163747444,1.62830842061802,2.4490099752331,1.82139631504994,1.49874425497515,0.0874628429588409,0.994361568227932,-1.24039873431888,-0.365744740623415,-0.844705505870566,1.0839772021838,-0.164937221373643,-0.986814031767789,0.569480970651362,-1.84904905598056,-1.31332678233598,-0.12101541970478,-0.149776072281108,0.239842390639688
156_E6.5_8.5_Chan,3.22419607824588,1.86986690805197,1.44096636512432,2.59906511894674,-2.24723425384077,-0.49472755103076,3.79123931356428,-0.971369488653692,0.763495264971889,0.203732172691002,2.78691926112799,-2.29666684043699,-2.78366531532992,-0.371816789993694,-2.48529713593376,-4.76022832466823,2.58289757931714,-2.82230078801306,3.56337677891513,-1.59578253759345,0.00870257143259764,4.80764547855987,0.424975848484013,-4.22121226017891,3.1236276604164,0.869493084041412,0.184106918422132,-1.90233032383871,1.22607451739453,-0.564997100075136,-3.0756538509483,2.39541790498654,-2.25426640867528,1.06672365627979,-0.277845194195323,-1.78484718323293,-0.272219937351132,-0.292722987610476,1.31626310069144,-1.04400574967306,-1.96237766109702,-2.46166833258994,1.08177597513681,2.34306468684734,-1.22195706671006,-0.565512672828411,1.44264627494423,-1.60638685023231,-2.52359355314072,1.61592765371269,-1.46153312389203,-0.0522079500725997,0.359989920178482,-1.36620994021521,1.45321240120127,1.36484357498558,1.63266423641465,-0.597636109371813,-0.255615175655795,-1.1194835422749,-1.2793437859906,1.94998706090492,0.687051629399317,0.435154056205316,-0.442681307209286,-0.0117345251773456,-2.32278351372486,0.536769342337833,-1.07581381645072,-0.607020572149476,2.60991632207362,3.93515456957166,-0.887743434172959,-1.3486276345291,-2.87048973420124,1.34886749588863,1.80530811937642,-0.351825512548774,1.27827081962095,-2.84550237225683,3.57539868553962,-2.41756699886909,-1.0142607934008,0.102894681852603,1.05902199687895,-2.40673265222552,0.150114571243227,-0.620704089923628,-0.649217723158306,0.394546316269393,-1.15226667437172,0.170407012771532,2.20210231303623,0.835744249153319,1.66299448423755,-0.492508422331197,0.141349798302325,-0.518697996119961,0.258076144225931,-1.76415363838581
157_E6.5_8.5_Chan,-0.948939700656996,0.9358823055996,-0.159936314708678,-1.72209660261452,-1.32416872385017,-3.38261614444326,2.05401320132638,0.545504946486078,-0.842089323223214,-1.23817513128561,2.58688756799464,-3.50546641269834,-3.29638586010178,1.35021169411262,-2.64177623692837,-7.63308310613507,3.58432908199568,-1.07425486111518,4.1332618034733,-2.28606251385586,1.91804427325494,2.93868371432255,1.24796715268904,-2.44052027340582,1.34001537870737,1.9952804595239,-0.658444034411955,-0.0687371654931328,0.159998752556028,-0.720352866540526,-1.40530870970385,1.73557365745315,-1.37836238306702,-0.229782757427298,-0.952689622774517,-0.364881305619199,0.430840627033711,0.425042704990238,2.21227699004244,-0.808367568648172,-1.80125642477856,-1.13766386034411,0.482688025452967,1.7547431571615,-0.743031484984687,-0.418473712588664,0.780888088237278,-1.75592765335019,-0.661000126086935,1.58072386376251,0.688535421248704,4.63869822649062,-0.117795519020656,-3.02954547125672,1.38992065820537,0.112743089648785,-0.657975034558191,-2.24688520012781,1.36363183206227,0.976235493014623,-2.64478865431661,0.762310732037917,1.00559918813135,-0.660943038311904,-1.19046825707179,-1.52301100053396,-3.43755572668241,-0.0336766317892921,-0.156245190339698,0.354028189044365,0.826060937011042,0.579867547738239,0.666413386200993,-0.285115466111097,-1.03005400922899,1.02904582107701,1.24735181162521,1.48145252601534,-2.03708049307742,-5.03939923616529,3.02207197191508,-2.13578264381662,-0.878027870569014,1.57423998617815,-0.0968765185672704,-1.70091620909865,-1.9936027894927,-0.472537705741161,0.252372302798036,0.621850539291845,-0.702732092826419,-0.0911944533999462,1.54243917070047,1.1532649795884,0.507981218216863,1.61856540175636,-1.0563740965745,-1.36888606710265,1.43940674041287,-2.26011443365058
158_E6.5_8.5_Chan,-2.26969043173136,1.6992978922993,0.258045606273256,-0.954983260610495,-2.22584685406355,-2.63587630617949,-0.283174375120357,-0.41301852527313,-1.23285973527091,-1.09342188408095,0.505115781544843,-1.04151981656654,-2.66763584968517,2.09352231955771,-2.21370435153057,-4.5676124553529,2.39360333259769,1.05007756128831,3.88634463076554,-1.13665260076762,3.05591666802063,2.00494637068396,0.611774559530117,-0.980216381190332,0.867313513594243,1.86603685916653,0.109604524961368,-1.2883209027492,1.36864338990435,-0.488932397398047,-1.63959512220862,1.51962740525609,-0.33988321023409,0.331814716209393,1.35618356786996,0.201181679059801,-1.06815772086134,-0.263793915900581,-1.51059784678888,-1.01222227516769,-1.39636755352892,-0.258392957294901,0.159500608492957,1.25309882290056,-0.591389271537987,-1.17099117049092,1.73022382714509,-0.567578575405934,-0.275434148970597,2.00344962817856,0.490436758378824,4.04880023067785,-0.870403460948491,-2.95214773871825,0.639154251931393,0.344820765500089,-1.261340378821,-1.6220443753162,0.270756384104119,1.75108418203425,-0.685243873528047,0.533844786309174,-0.158066872146005,0.552402740161711,0.22109835307838,-0.971471410542614,-0.693965872998082,-1.26036490872048,-0.179374699210106,1.34457286599168,-0.643750671455062,-0.382798258944215,1.05596933416018,1.03937335388471,0.838476755553219,-0.819778405745133,-0.0743885142984557,1.48377065227057,0.089165862400592,0.337270464359747,0.032765218188633,-1.53788169164532,-0.111047481253758,0.722802599206772,-0.152065442018705,1.78658883562227,-0.412614571711692,-0.151309131267246,-1.47553869819691,-0.190397797723026,-0.575040281145157,-0.0365506948782261,0.233352080314087,-0.0378015250425543,0.464899196222964,-0.6821605596287,-0.34247491909298,-0.38766588871253,0.974635877314415,0.529291905763645
159_E6.5_8.5_Chan,11.5152228715924,6.81063536915425,6.65537736598965,0.947191932975006,3.09279430909315,1.19502651929598,0.933220879578658,-6.18191165224009,3.75341915343621,0.808861436735375,0.0729056109174554,-0.859604698552913,-2.30132014922037,-1.81950258379632,0.911652305716883,3.46944904724738,-5.32815360135497,-3.89935318031878,1.29629290921693,3.36625486246587,-4.38011880543614,13.1928183063892,-5.1674984279845,-9.18898547403369,5.08541147873148,-0.852446343688545,5.08083656958145,-7.62088512422045,10.428331637829,-4.39091137699058,-4.82053707800557,2.09394307196245,-0.7440814697499,7.3583207539429,5.23118118542744,2.6868419821087,-4.74061914189424,-2.09742737589058,-7.92732933638891,2.00995765709151,2.95403161700897,-0.815589077116451,2.52942048278517,-0.289224544694007,-0.235774690571029,-1.86003299876863,-0.759273968041048,1.8794896634207,1.08874069470473,-2.42669970424678,-2.57657249396833,-7.42811530675792,0.212542144294906,4.63783733936039,-1.79474874552267,1.91684906854619,-1.05083602738496,6.27990326400553,-0.495776788586818,-3.40899726765035,2.21864518227793,-2.86359255744233,-1.03679359387884,-0.356142593590042,0.0338691110827324,0.282058444691375,4.40403306334908,2.99225634510682,1.46718663082091,-1.59153845192862,-1.50164367148486,-1.72698089227141,1.37940887282402,-4.76519596791655,2.13591370891886,5.26428662590563,5.76400078196429,-3.64999653729083,1.86379315974911,-1.36145538048238,0.143115468514913,8.60351823724356,-5.71761027970123,-8.71540989736486,-5.42656260927035,1.06649056558978,2.26504454715957,0.807273010467089,-0.0420358462881684,3.33894041997,3.51940936576417,0.830226451418606,1.56096256406767,-2.71332718377554,-1.55643216586253,3.21658439819052,-1.0252367684549,0.735947608726132,-0.382761352989426,-1.31144092615509
